url,path,content_type,section,indexability,lastmod,priority,image_count,recommended_action,preservation_notes
https://www.visitbondibeach.com/bondi-blog/2024/7/25/help-3-week-city2surf-training-plan,/bondi-blog/2024/7/25/help-3-week-city2surf-training-plan,blog-post-dated,blog,indexable,2024-07-25,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/6/9/the-best-time-to-visit-bondi-beach-a-seasonal-guide,/bondi-blog/2024/6/9/the-best-time-to-visit-bondi-beach-a-seasonal-guide,blog-post-dated,blog,indexable,2024-06-09,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/whale-watching-bondi-guide-2024,/bondi-blog/whale-watching-bondi-guide-2024,blog-post-legacy,blog,indexable,2024-06-06,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/4/6/storm-chaos-forced-closures-around-bondi-beach,/bondi-blog/2024/4/6/storm-chaos-forced-closures-around-bondi-beach,blog-post-dated,blog,indexable,2024-04-06,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/2/12/an-insiders-guide-to-the-best-ice-cream-in-bondi,/bondi-blog/2024/2/12/an-insiders-guide-to-the-best-ice-cream-in-bondi,blog-post-dated,blog,indexable,2024-02-12,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/2/9/sydneys-mystery-beach-at-mackenzies-bay,/bondi-blog/2024/2/9/sydneys-mystery-beach-at-mackenzies-bay,blog-post-dated,blog,indexable,2024-02-09,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/1/21/is-bondi-beach-a-safe-area-crime-rate,/bondi-blog/2024/1/21/is-bondi-beach-a-safe-area-crime-rate,blog-post-dated,blog,indexable,2024-02-03,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/1/25/can-you-see-dolphins-at-bondi-beach,/bondi-blog/2024/1/25/can-you-see-dolphins-at-bondi-beach,blog-post-dated,blog,indexable,2024-01-25,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/1/20/is-bondi-beach-water-clean-or-polluted,/bondi-blog/2024/1/20/is-bondi-beach-water-clean-or-polluted,blog-post-dated,blog,indexable,2024-01-21,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/1/13/a-guide-to-australia-day-at-bondi-beach,/bondi-blog/2024/1/13/a-guide-to-australia-day-at-bondi-beach,blog-post-dated,blog,indexable,2024-01-24,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/everything-to-know-bondi-salties-ocean-swimming,/bondi-blog/everything-to-know-bondi-salties-ocean-swimming,blog-post-legacy,blog,indexable,2024-01-11,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/1/7/sydneys-best-playground-in-the-heart-of-bondi,/bondi-blog/2024/1/7/sydneys-best-playground-in-the-heart-of-bondi,blog-post-dated,blog,indexable,2024-01-09,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2024/1/1/must-do-bondi-summer-activities-for-first-time-visitors,/bondi-blog/2024/1/1/must-do-bondi-summer-activities-for-first-time-visitors,blog-post-dated,blog,indexable,2023-12-31,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/11/9/2024-bondi-beach-event-calendar,/bondi-blog/2023/11/9/2024-bondi-beach-event-calendar,blog-post-dated,blog,indexable,2023-12-31,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/12/28/insiders-guide-to-new-years-day-at-bondi,/bondi-blog/2023/12/28/insiders-guide-to-new-years-day-at-bondi,blog-post-dated,blog,indexable,2023-12-28,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/12/26/gwyneth-paltrows-bondi-recommendations-one-we-cant-agree-with,/bondi-blog/2023/12/26/gwyneth-paltrows-bondi-recommendations-one-we-cant-agree-with,blog-post-dated,blog,indexable,2023-12-28,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/12/24/insiders-guide-to-new-years-eve-at-bondi-beach,/bondi-blog/2023/12/24/insiders-guide-to-new-years-eve-at-bondi-beach,blog-post-dated,blog,indexable,2023-12-29,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/12/20/christmas-2024-bondi-weather-forecast,/bondi-blog/2023/12/20/christmas-2024-bondi-weather-forecast,blog-post-dated,blog,indexable,2023-12-19,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/12/10/from-the-mundane-to-the-outrageous-ranking-the-most-memorable-headline-grabbing-stories-from-bondi-local-loop,/bondi-blog/2023/12/10/from-the-mundane-to-the-outrageous-ranking-the-most-memorable-headline-grabbing-stories-from-bondi-local-loop,blog-post-dated,blog,indexable,2023-12-14,0.5,4,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/10/18/bondi-beach-etiquette-guide,/bondi-blog/2023/10/18/bondi-beach-etiquette-guide,blog-post-dated,blog,indexable,2024-01-16,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/11/17/a-parents-guide-to-bondi-beach-activities-eats-and-entertainment-for-kids,/bondi-blog/2023/11/17/a-parents-guide-to-bondi-beach-activities-eats-and-entertainment-for-kids,blog-post-dated,blog,indexable,2023-11-28,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/11/20/an-insiders-guide-to-finding-a-car-park-at-bronte-beach,/bondi-blog/2023/11/20/an-insiders-guide-to-finding-a-car-park-at-bronte-beach,blog-post-dated,blog,indexable,2023-11-20,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/11/16/hxnovb41qon8zebftsjodt0g8tvhde,/bondi-blog/2023/11/16/hxnovb41qon8zebftsjodt0g8tvhde,blog-post-dated,blog,indexable,2023-11-24,0.5,1,Requires manual review (auto-generated slug),
https://www.visitbondibeach.com/bondi-blog/how-to-pronounce-bondi-beach,/bondi-blog/how-to-pronounce-bondi-beach,blog-post-legacy,blog,indexable,2023-12-31,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/11/16/insiders-guide-to-the-bronte-ocean-pool,/bondi-blog/2023/11/16/insiders-guide-to-the-bronte-ocean-pool,blog-post-dated,blog,indexable,2023-11-16,0.5,2,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/11/8/definitive-guide-to-bondis-best-restaurants,/bondi-blog/2023/11/8/definitive-guide-to-bondis-best-restaurants,blog-post-dated,blog,indexable,2023-11-11,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/11/9/the-440-run-club-at-bronte-beach-sydneys-open-invitation-for-runners,/bondi-blog/2023/11/9/the-440-run-club-at-bronte-beach-sydneys-open-invitation-for-runners,blog-post-dated,blog,indexable,2023-11-15,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/11/7/the-safest-place-to-swim-at-bondi-beach,/bondi-blog/2023/11/7/the-safest-place-to-swim-at-bondi-beach,blog-post-dated,blog,indexable,2023-11-06,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/11/5/things-to-do-at-bondi-beach-in-the-rain,/bondi-blog/2023/11/5/things-to-do-at-bondi-beach-in-the-rain,blog-post-dated,blog,indexable,2023-11-04,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/9/28/bondi-beach-and-the-shark-question-unraveling-the-mystery,/bondi-blog/2023/9/28/bondi-beach-and-the-shark-question-unraveling-the-mystery,blog-post-dated,blog,indexable,2023-10-07,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/10/4/finding-free-parking-at-bondi-beach-made-easy,/bondi-blog/2023/10/4/finding-free-parking-at-bondi-beach-made-easy,blog-post-dated,blog,indexable,2025-10-18,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/10/1/daylight-saving-time-in-sydney-a-quick-guide-to-octobers-clock-change,/bondi-blog/2023/10/1/daylight-saving-time-in-sydney-a-quick-guide-to-octobers-clock-change,blog-post-dated,blog,indexable,2023-09-30,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/9/21/sculptures-by-the-sea-at-bondi-a-comprehensive-guide-to-art-by-the-ocean,/bondi-blog/2023/9/21/sculptures-by-the-sea-at-bondi-a-comprehensive-guide-to-art-by-the-ocean,blog-post-dated,blog,indexable,2023-09-30,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/9/19/a-guide-to-the-bondi-beach-sunday-drummer,/bondi-blog/2023/9/19/a-guide-to-the-bondi-beach-sunday-drummer,blog-post-dated,blog,indexable,2023-09-26,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/9/21/walking-on-sunshine-the-ultimate-guide-to-the-bondi-to-bronte-coastal-walk,/bondi-blog/2023/9/21/walking-on-sunshine-the-ultimate-guide-to-the-bondi-to-bronte-coastal-walk,blog-post-dated,blog,indexable,2023-09-23,0.5,2,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/9/22/el-nio-and-its-unexpected-chilly-effect-on-bondis-sea-temperature,/bondi-blog/2023/9/22/el-nio-and-its-unexpected-chilly-effect-on-bondis-sea-temperature,blog-post-dated,blog,indexable,2023-09-22,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/9/20/chasing-sunrise-bondi-beachs-perfect-weather-conditions,/bondi-blog/2023/9/20/chasing-sunrise-bondi-beachs-perfect-weather-conditions,blog-post-dated,blog,indexable,2023-09-20,0.5,2,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/waverley-cemetery-sydney-australia,/bondi-blog/waverley-cemetery-sydney-australia,blog-post-legacy,blog,indexable,2023-09-16,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/9/11/can-you-fly-a-drone-at-bondi-beach-the-dos-and-donts-of-aerial-photography,/bondi-blog/2023/9/11/can-you-fly-a-drone-at-bondi-beach-the-dos-and-donts-of-aerial-photography,blog-post-dated,blog,indexable,2023-09-11,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/9/4/bond-market-sunday-guide,/bondi-blog/2023/9/4/bond-market-sunday-guide,blog-post-dated,blog,indexable,2023-09-11,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/9/5/20-obscure-facts-about-bondi-rescue,/bondi-blog/2023/9/5/20-obscure-facts-about-bondi-rescue,blog-post-dated,blog,indexable,2023-09-06,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/what-to-do-bondi-beach-travel-guide,/bondi-blog/what-to-do-bondi-beach-travel-guide,blog-post-legacy,blog,indexable,2023-09-04,0.5,5,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/best-backpacker-hostels-bondi-beach,/bondi-blog/best-backpacker-hostels-bondi-beach,blog-post-legacy,blog,indexable,2023-09-11,0.5,3,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/8/29/mackenzies-bay-is-back-the-ultimate-sydney-hidden-gem,/bondi-blog/2023/8/29/mackenzies-bay-is-back-the-ultimate-sydney-hidden-gem,blog-post-dated,blog,indexable,2024-02-07,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/8/22/bondis-saturday-farmers-market-your-complete-guide-to-fresh-local-produce-by-the-beach,/bondi-blog/2023/8/22/bondis-saturday-farmers-market-your-complete-guide-to-fresh-local-produce-by-the-beach,blog-post-dated,blog,indexable,2023-09-11,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-muscle-beach,/bondi-blog/bondi-muscle-beach,blog-post-legacy,blog,indexable,2023-08-22,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/8/10/a-guide-to-sydneys-eastern-suburbs-beaches,/bondi-blog/2023/8/10/a-guide-to-sydneys-eastern-suburbs-beaches,blog-post-dated,blog,indexable,2023-08-22,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-beach-surf-guide,/bondi-blog/bondi-beach-surf-guide,blog-post-legacy,blog,indexable,2023-08-10,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-rescue-who-are-the-lifeguards,/bondi-blog/bondi-rescue-who-are-the-lifeguards,blog-post-legacy,blog,indexable,2025-06-30,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/8/8/does-bondi-beach-get-busy,/bondi-blog/2023/8/8/does-bondi-beach-get-busy,blog-post-dated,blog,indexable,2023-08-10,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/ben-buckler-name-history,/bondi-blog/ben-buckler-name-history,blog-post-legacy,blog,indexable,2023-08-07,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2018/10/17/when-is-the-best-time-to-visit-bondi-beach,/bondi-blog/2018/10/17/when-is-the-best-time-to-visit-bondi-beach,blog-post-dated,blog,indexable,2023-08-02,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/swimming-between-flags-bondi-beach,/bondi-blog/swimming-between-flags-bondi-beach,blog-post-legacy,blog,indexable,2023-08-02,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/10-biggest-events-bondi-beach,/bondi-blog/10-biggest-events-bondi-beach,blog-post-legacy,blog,indexable,2023-08-02,0.5,3,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/the-ultimate-guide-to-bondi-beach-nightlife,/bondi-blog/the-ultimate-guide-to-bondi-beach-nightlife,blog-post-legacy,blog,indexable,2023-08-02,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/is-bondi-good-to-live,/bondi-blog/is-bondi-good-to-live,blog-post-legacy,blog,indexable,2023-08-02,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-icebergs-brand-takeover-ranked,/bondi-blog/bondi-icebergs-brand-takeover-ranked,blog-post-legacy,blog,indexable,2023-08-02,0.5,16,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/why-is-bondi-beach-famous,/bondi-blog/why-is-bondi-beach-famous,blog-post-legacy,blog,indexable,2023-08-02,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-beach-main-events,/bondi-blog/bondi-beach-main-events,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-beach-playground-guide,/bondi-blog/bondi-beach-playground-guide,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/city-to-surf-training-plan,/bondi-blog/city-to-surf-training-plan,blog-post-legacy,blog,indexable,2023-08-14,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/access-bondi-icebergs-pool,/bondi-blog/access-bondi-icebergs-pool,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-beach-golf-course,/bondi-blog/bondi-beach-golf-course,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/whale-watching-bondi-beach,/bondi-blog/whale-watching-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/is-bondi-icebergs-pool-heated,/bondi-blog/is-bondi-icebergs-pool-heated,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/4/1/3003c62xnorpgvx461rhjrkhp6p56f,/bondi-blog/2023/4/1/3003c62xnorpgvx461rhjrkhp6p56f,blog-post-dated,blog,indexable,2023-08-01,0.5,0,Requires manual review (auto-generated slug),
https://www.visitbondibeach.com/bondi-blog/sunrise-sunset-bondi,/bondi-blog/sunrise-sunset-bondi,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2023/4/1/sp5ol0037f2etchbkhdvn7rfdlaypz,/bondi-blog/2023/4/1/sp5ol0037f2etchbkhdvn7rfdlaypz,blog-post-dated,blog,indexable,2023-08-01,0.5,0,Requires manual review (auto-generated slug),
https://www.visitbondibeach.com/bondi-blog/Sydney’s-best-bookstore-gertude-alice,/bondi-blog/Sydney’s-best-bookstore-gertude-alice,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,case-sensitive URL: preserve capitalization exactly; non-ASCII char (smart quote): preserve/encode exactly
https://www.visitbondibeach.com/bondi-blog/is-bondi-beach-patrolled-by-lifeguards,/bondi-blog/is-bondi-beach-patrolled-by-lifeguards,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/best-accommodation-bondi-beach,/bondi-blog/best-accommodation-bondi-beach,blog-post-legacy,blog,indexable,2023-11-24,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-or-manly-travel-guide,/bondi-blog/bondi-or-manly-travel-guide,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/hidden-gems-bondi-beach,/bondi-blog/hidden-gems-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/where-to-find-carpark-bondi-beach,/bondi-blog/where-to-find-carpark-bondi-beach,blog-post-legacy,blog,indexable,2025-10-18,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-beach-tour-guide,/bondi-blog/bondi-beach-tour-guide,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/accommodation-options-for-backpackers-in-bondi-beach,/bondi-blog/accommodation-options-for-backpackers-in-bondi-beach,blog-post-legacy,blog,indexable,2023-04-05,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/are-airbnb-legal-in-sydney-bondi,/bondi-blog/are-airbnb-legal-in-sydney-bondi,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-commonly-asked-questions,/bondi-blog/bondi-commonly-asked-questions,blog-post-legacy,blog,indexable,2024-01-07,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/best-breakfast-bondi-right-now,/bondi-blog/best-breakfast-bondi-right-now,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/getting-from-sydney-airport-to-bondi-beach,/bondi-blog/getting-from-sydney-airport-to-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/can-anyone-swim-at-bondi-icebergs-swimming-pool,/bondi-blog/can-anyone-swim-at-bondi-icebergs-swimming-pool,blog-post-legacy,blog,indexable,2023-08-01,0.5,1,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/how-to-get-to-bondi-beach,/bondi-blog/how-to-get-to-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/day-trip-bondi-beach-top-tips,/bondi-blog/day-trip-bondi-beach-top-tips,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-beach-cheap-food,/bondi-blog/bondi-beach-cheap-food,blog-post-legacy,blog,indexable,2023-11-11,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/Bondi-beach-temperature,/bondi-blog/Bondi-beach-temperature,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/where-is-bondi-junction,/bondi-blog/where-is-bondi-junction,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/34-best-things-to-do-bondi-beach,/bondi-blog/34-best-things-to-do-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/safe-swimming-bondi-beach,/bondi-blog/safe-swimming-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/Bondi-to-manly-walk-guide,/bondi-blog/Bondi-to-manly-walk-guide,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/best-kids-activities-bondi-beach,/bondi-blog/best-kids-activities-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/Locals-guide-Bondi-Beach,/bondi-blog/Locals-guide-Bondi-Beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/best-restaurants-bondi-beach,/bondi-blog/best-restaurants-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/24-hours-in-bondi-beach,/bondi-blog/24-hours-in-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/meet-bondi-lifeguards,/bondi-blog/meet-bondi-lifeguards,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/transport-to-bondi-beach,/bondi-blog/transport-to-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/Bondi-beach-history,/bondi-blog/Bondi-beach-history,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/2017/5/7/bondis-most-famous-residents,/bondi-blog/2017/5/7/bondis-most-famous-residents,blog-post-dated,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/why-is-bondi-beach-so-special,/bondi-blog/why-is-bondi-beach-so-special,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/best-time-to-visit-bondi-beach,/bondi-blog/best-time-to-visit-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/surfing-at-bondi,/bondi-blog/surfing-at-bondi,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/how-long-is-bondi-icebergs-poo,/bondi-blog/how-long-is-bondi-icebergs-poo,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/nearest-train-station-bondi-beach,/bondi-blog/nearest-train-station-bondi-beach,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2018/9/11/how-far-is-bondi-beach-from-sydney,/bondi-blog/2018/9/11/how-far-is-bondi-beach-from-sydney,blog-post-dated,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2017/9/10/bsc783vqaltyo7486wej3c50fmnhni,/bondi-blog/2017/9/10/bsc783vqaltyo7486wej3c50fmnhni,blog-post-dated,blog,indexable,2023-08-01,0.5,0,Requires manual review (auto-generated slug),
https://www.visitbondibeach.com/bondi-blog/2017/9/10/ocean-swims-at-bondi-beach,/bondi-blog/2017/9/10/ocean-swims-at-bondi-beach,blog-post-dated,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/why-is-bondi-so-popular,/bondi-blog/why-is-bondi-so-popular,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2017/8/28/bondi-icebergs-the-famous-bondi-pool,/bondi-blog/2017/8/28/bondi-icebergs-the-famous-bondi-pool,blog-post-dated,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2017/6/14/call-on-me-film-clip-bondi-class,/bondi-blog/2017/6/14/call-on-me-film-clip-bondi-class,blog-post-dated,blog,indexable,2023-08-01,0.5,3,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/bondi-winter-magic,/bondi-blog/bondi-winter-magic,blog-post-legacy,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/2017/4/28/city2surf-time-to-start-training,/bondi-blog/2017/4/28/city2surf-time-to-start-training,blog-post-dated,blog,indexable,2023-08-01,0.5,0,Keep unchanged,
https://www.visitbondibeach.com/bondi-blog/category/Travel,/bondi-blog/category/Travel,category,blog,indexable,,0.5,0,Keep — but review index value; retain URL,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/category/Out+%26+About,/bondi-blog/category/Out+%26+About,category,blog,indexable,,0.5,0,Keep — but review index value; retain URL,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/category/City2Surf,/bondi-blog/category/City2Surf,category,blog,indexable,,0.5,0,Keep — but review index value; retain URL,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/category/People,/bondi-blog/category/People,category,blog,indexable,,0.5,0,Keep — but review index value; retain URL,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/category/History,/bondi-blog/category/History,category,blog,indexable,,0.5,0,Keep — but review index value; retain URL,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/category/Swim,/bondi-blog/category/Swim,category,blog,indexable,,0.5,0,Keep — but review index value; retain URL,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/tag/bondi+recovery,/bondi-blog/tag/bondi+recovery,tag,blog,"review (likely noindex,follow)",,0.5,0,Requires manual review — noindex or consolidate (thin auto-taxonomy); preserve any with backlinks,
https://www.visitbondibeach.com/bondi-blog/tag/bronte+beach,/bondi-blog/tag/bronte+beach,tag,blog,"review (likely noindex,follow)",,0.5,0,Requires manual review — noindex or consolidate (thin auto-taxonomy); preserve any with backlinks,
https://www.visitbondibeach.com/bondi-blog/tag/Barbie,/bondi-blog/tag/Barbie,tag,blog,"review (likely noindex,follow)",,0.5,0,Requires manual review — noindex or consolidate (thin auto-taxonomy); preserve any with backlinks,case-sensitive URL: preserve capitalization exactly
https://www.visitbondibeach.com/bondi-blog/tag/mackenzies+bay,/bondi-blog/tag/mackenzies+bay,tag,blog,"review (likely noindex,follow)",,0.5,0,Requires manual review — noindex or consolidate (thin auto-taxonomy); preserve any with backlinks,
https://www.visitbondibeach.com/bondi-blog/tag/instagram,/bondi-blog/tag/instagram,tag,blog,"review (likely noindex,follow)",,0.5,0,Requires manual review — noindex or consolidate (thin auto-taxonomy); preserve any with backlinks,
https://www.visitbondibeach.com/bondi-blog/tag/pollution,/bondi-blog/tag/pollution,tag,blog,"review (likely noindex,follow)",,0.5,0,Requires manual review — noindex or consolidate (thin auto-taxonomy); preserve any with backlinks,
https://www.visitbondibeach.com/bondi-blog/tag/cheap+accommodation,/bondi-blog/tag/cheap+accommodation,tag,blog,"review (likely noindex,follow)",,0.5,0,Requires manual review — noindex or consolidate (thin auto-taxonomy); preserve any with backlinks,
